survived,pclass,age,sibsp,parch,fare,adult_male,alive,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,embark_town_Queenstown,embark_town_Southampton
0,3,-0.335186931,0,0,-0.492544946,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,3,-0.258337088,1,0,-0.490279793,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,0.740710875,0,0,-0.124919787,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,2,1.201809935,0,0,-0.376603377,FALSE,yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1,1,0.971260405,0,0,-0.119131064,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,-0.565736461,0,0,2.40299019,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,-0.104637401,1,1,-0.34145224,TRUE,yes,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1,1,-0.412036774,0,0,0.348329928,FALSE,yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0,1,-0.104637401,0,0,-0.113845709,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,1.432359465,1,0,0.39858208,TRUE,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.027787558,0,0,-0.457478375,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,1.739758839,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.796285991,0,0,-0.494391297,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,0.663861032,0,0,3.932723049,FALSE,yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1,2,-0.181487244,0,0,-0.437007438,FALSE,yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.336334002,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,3,0.279611815,0,0,-0.491874461,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,2,-1.795333954,0,1,0.016023024,FALSE,yes,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0,3,-0.949985678,1,0,-0.506387543,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,0.356461659,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,1.586059152,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,-0.181487244,1,0,0.420730236,TRUE,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.719436148,0,0,-0.474004926,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,2,0.049062285,3,0,-0.225593223,FALSE,yes,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,-0.104637401,0,0,-0.492629511,FALSE,yes,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
0,2,-0.335186931,1,0,-0.124919787,TRUE,no,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.335186931,1,0,-0.488854258,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1,-0.027787558,0,0,3.6067928,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-1.411084738,0,0,-0.270141218,FALSE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,2,-0.104637401,0,0,-0.648421654,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,-0.488886618,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,-0.488886618,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.066212479,0,0,-0.32425319,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,1.432359465,1,3,0.043708218,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1,0.433311502,0,0,9.667166525,TRUE,yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0,3,-0.104637401,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,-0.104637401,0,0,-0.044381038,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,1,0.510161345,1,0,0.939198431,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,-0.642586304,2,2,4.634416897,FALSE,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0,3,-0.412036774,1,0,-0.32425319,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,3,0.125912129,0,0,-0.488854258,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,1,3.123056018,1,1,0.781141137,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-1.026835521,1,1,-0.240694238,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,2,0.049062285,0,0,-0.38667072,FALSE,yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0,1,-0.796285991,1,0,0.420730236,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,0.125912129,0,0,-0.492377828,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1,2,-1.949033641,1,1,-0.185323848,FALSE,yes,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1,3,-1.795333954,0,1,-0.397241431,FALSE,yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,0.279611815,0,0,-0.457142125,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.488886618,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,2,1.432359465,1,2,0.660333014,FALSE,yes,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1,2,-2.204943619,1,1,-0.356468689,FALSE,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.491455659,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,-0.873135834,0,0,-0.416872751,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,0.356461659,0,0,-0.486337422,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,0.279611815,0,0,1.093228788,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.356468689,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,0.894410562,0,0,-0.504962007,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,3,-0.719436148,0,0,-0.502863973,TRUE,yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1,1,0.510161345,1,2,1.767740809,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-1.026835521,0,0,-0.491874461,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,1.662908995,1,0,0.921244331,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,1,-0.104637401,0,0,0.148911959,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0,3,0.087487207,0,0,-0.492377828,FALSE,no,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
0,3,-0.104637401,1,0,-0.162168958,TRUE,no,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,3,0.202761972,0,0,-0.480045332,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.412036774,0,0,-0.457142125,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,1.432359465,0,0,-0.490279793,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,2.124008055,0,0,-0.437007438,FALSE,no,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.502948539,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1,2,1.893458525,1,3,-0.185323848,FALSE,yes,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-0.873135834,0,0,-0.492377828,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.492377828,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1,3,-1.872183798,0,0,-0.397241431,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.492629511,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1,1,1.048110249,0,1,3.6067928,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,-1.257385051,0,0,-0.502863973,FALSE,yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1,-0.949985678,1,0,0.499255516,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,1,-0.027787558,0,0,-0.044381038,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,1,2,-0.176263239,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.335186931,0,0,-0.506472109,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.335186931,0,0,-0.502445171,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,3,-0.873135834,0,0,-0.497496065,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,3,-1.641634268,4,1,-0.061998889,FALSE,no,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1,3,-2.179583171,1,2,-0.234150465,FALSE,yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,1.278659779,0,0,0.946245572,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0,3,-0.104637401,0,0,-0.492377828,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,2,-1.026835521,0,0,-0.124919787,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,8,2,0.75194584,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,1,-0.104637401,0,0,-0.030371323,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0,3,-0.335186931,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,0.740710875,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,1.509209309,0,0,-0.126345323,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,0.125912129,0,0,-0.473586124,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,3,0.049062285,0,0,-0.502863973,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0,3,0.049062285,1,1,-0.162168958,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,2,0.356461659,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,2,0.125912129,1,1,-0.119886115,FALSE,yes,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1,1,-1.411084738,1,2,1.767740809,FALSE,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,3,-2.22415608,0,1,-0.476940563,FALSE,yes,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,3,-0.181487244,0,0,-0.50798221,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,0.125912129,0,0,-0.491874461,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,1,0.740710875,0,0,-0.648421654,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.873135834,0,0,-0.491874461,FALSE,no,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,2,0.740710875,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,0.279611815,1,0,0.420730236,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-0.258337088,0,0,-0.489609308,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,0.740710875,0,0,-0.162168958,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,0.433311502,0,0,-0.437007438,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-1.795333954,4,2,-0.018709312,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,0.087487207,0,0,-0.486337422,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,1,-0.104637401,0,0,-0.648421654,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.488886618,0,0,-0.488854258,FALSE,no,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,2,0.125912129,1,1,0.096646338,TRUE,no,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
0,3,1.048110249,0,0,-0.518552921,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-1.487934581,3,2,-0.086663881,FALSE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,1.739758839,1,1,1.234171598,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,-0.181487244,0,0,-0.474004926,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,1,0.663861032,0,0,-0.648421654,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,3,-0.181487244,0,1,-0.397241431,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,3,-2.102733328,4,1,0.150673744,FALSE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.508485578,TRUE,no,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,3,-0.104637401,0,0,0.489103607,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,2,-2.179583171,0,2,0.096646338,FALSE,yes,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,3,-0.104637401,0,0,-0.492377828,TRUE,yes,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1,1,2.508257272,0,0,0.962353321,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,-1.103685364,1,0,-0.357390858,FALSE,yes,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,2,-2.192647644,1,1,-0.270896269,FALSE,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.502863973,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0,3,-0.488886618,0,0,-0.490279793,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.873135834,0,0,-0.48130375,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,0.740710875,1,1,1.025944704,FALSE,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0,3,-0.642586304,0,0,-0.474004926,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.486337422,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,3,0.202761972,0,0,0.489103607,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,-0.104637401,0,0,-0.050421444,TRUE,yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0,3,-0.719436148,0,0,-0.488854258,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,-1.026835521,0,0,-0.437007438,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,0.049062285,0,0,-0.024246351,FALSE,yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0,3,0.39488658,0,0,-0.518804605,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0,3,-0.949985678,0,0,-0.474004926,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,0.971260405,0,0,-0.496404765,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,8,2,0.75194584,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,0.433311502,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0,2,-0.104637401,0,1,0.016023024,TRUE,no,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,-0.104637401,1,0,1.14566354,FALSE,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0,3,-1.949033641,4,2,-0.018709312,FALSE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,3.430455392,0,0,-0.491874461,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-1.564784424,1,1,-0.34145224,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1,-1.026835521,0,1,0.144885022,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,2,1.124960092,1,0,-0.124919787,FALSE,no,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1,3,-0.873135834,0,1,-0.460162328,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1,1.201809935,1,1,2.671117778,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,1,1.662908995,0,0,-0.113845709,TRUE,yes,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,3,-0.412036774,0,3,-0.260661807,FALSE,yes,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,-0.104637401,0,0,-0.502863973,TRUE,no,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0,3,0.894410562,2,0,-0.364355446,TRUE,no,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,2,-0.642586304,1,0,-0.416872751,TRUE,no,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,1.432359465,0,0,-0.126345323,FALSE,yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,3,-0.104637401,8,2,0.75194584,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0,2,-0.412036774,0,0,-0.38667072,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1,2,0.971260405,0,0,-0.38667072,FALSE,yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1,2,-0.181487244,1,0,-0.369389118,FALSE,yes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0,1,0.125912129,0,0,0.368295484,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.457142125,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,3,-1.949033641,1,1,-0.424256141,FALSE,yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,-0.258337088,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1,1.355509622,1,1,0.409740724,FALSE,yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,1,0.279611815,0,0,-0.547748218,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,1.355509622,0,0,-0.467209469,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,2,-0.104637401,1,0,-0.165189161,FALSE,yes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1,3,-1.103685364,0,0,-0.502948539,FALSE,yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0,3,-0.719436148,0,0,-0.45017955,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.796285991,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
0,3,-0.104637401,0,0,-0.48944219,TRUE,no,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
